Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,2020.000000,2020.000000,1990.000000,2010.000000,2010.000000,2103400
2020-11-03,2040.000000,2050.000000,2000.000000,2010.000000,2010.000000,1033400
2020-11-04,2040.000000,2050.000000,1990.000000,1995.000000,1995.000000,4331100
2020-11-05,2020.000000,2130.000000,2000.000000,2120.000000,2120.000000,14215500
2020-11-06,2120.000000,2170.000000,2060.000000,2140.000000,2140.000000,8798100
2020-11-09,2150.000000,2150.000000,2090.000000,2110.000000,2110.000000,5303800
2020-11-10,2130.000000,2140.000000,2090.000000,2090.000000,2090.000000,4388100
2020-11-11,2130.000000,2230.000000,2090.000000,2180.000000,2180.000000,11281900
2020-11-12,2190.000000,2200.000000,2130.000000,2150.000000,2150.000000,4241500
2020-11-13,2170.000000,2220.000000,2150.000000,2200.000000,2200.000000,4786400
2020-11-16,2200.000000,2250.000000,2200.000000,2220.000000,2220.000000,4248500
2020-11-17,2250.000000,2260.000000,2220.000000,2230.000000,2230.000000,4764500
2020-11-18,2240.000000,2250.000000,2180.000000,2200.000000,2200.000000,4476800
2020-11-19,2200.000000,2210.000000,2180.000000,2190.000000,2190.000000,4394300
2020-11-20,2190.000000,2220.000000,2180.000000,2200.000000,2200.000000,8269000
2020-11-23,2210.000000,2290.000000,2190.000000,2280.000000,2280.000000,10993900
2020-11-24,2310.000000,2340.000000,2280.000000,2320.000000,2320.000000,8225400
2020-11-25,2330.000000,2380.000000,2280.000000,2300.000000,2300.000000,7864100
2020-11-26,2300.000000,2370.000000,2290.000000,2330.000000,2330.000000,3246300
2020-11-27,2350.000000,2370.000000,2330.000000,2350.000000,2350.000000,3868100
2020-11-30,2350.000000,2350.000000,2200.000000,2200.000000,2200.000000,8941400
2020-12-01,2200.000000,2270.000000,2170.000000,2230.000000,2230.000000,4509200
2020-12-02,2250.000000,2520.000000,2220.000000,2510.000000,2510.000000,79432000
2020-12-03,2530.000000,2550.000000,2450.000000,2480.000000,2480.000000,25791500
2020-12-04,2470.000000,2660.000000,2440.000000,2580.000000,2580.000000,45824900
2020-12-07,2600.000000,2730.000000,2560.000000,2660.000000,2660.000000,29331100
2020-12-08,2660.000000,2710.000000,2620.000000,2640.000000,2640.000000,16916200
2020-12-10,2640.000000,2680.000000,2500.000000,2560.000000,2560.000000,18399100
2020-12-11,2560.000000,2670.000000,2530.000000,2670.000000,2670.000000,15222700
2020-12-14,2690.000000,3330.000000,2680.000000,3330.000000,3330.000000,106774100
2020-12-15,3430.000000,3740.000000,3170.000000,3390.000000,3390.000000,67602600
2020-12-16,3470.000000,4230.000000,3430.000000,4230.000000,4230.000000,44270300
2020-12-17,4270.000000,5000.000000,3940.000000,3940.000000,3940.000000,96985000
2020-12-18,3930.000000,4660.000000,3900.000000,4560.000000,4560.000000,70122700
2020-12-21,4620.000000,5700.000000,4590.000000,5500.000000,5500.000000,88663500
2020-12-22,5625.000000,6000.000000,5125.000000,5250.000000,5250.000000,55457400
2020-12-23,5250.000000,5850.000000,4960.000000,5650.000000,5650.000000,71809400
2020-12-28,5650.000000,5650.000000,5650.000000,5650.000000,5650.000000,0
2020-12-29,5800.000000,6475.000000,5275.000000,5275.000000,5275.000000,84006800
2020-12-30,5250.000000,5375.000000,4930.000000,5050.000000,5050.000000,33870200
2021-01-04,5100.000000,5825.000000,5075.000000,5800.000000,5800.000000,49203300
2021-01-05,5700.000000,5950.000000,5500.000000,5575.000000,5575.000000,26195300
2021-01-06,5625.000000,5700.000000,5275.000000,5450.000000,5450.000000,17929900
2021-01-07,5525.000000,5900.000000,5450.000000,5900.000000,5900.000000,36782600
2021-01-08,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2021-01-11,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2021-01-12,5900.000000,5900.000000,5900.000000,5900.000000,5900.000000,0
2021-01-13,5950.000000,6450.000000,5775.000000,6375.000000,6375.000000,32808000
2021-01-14,6400.000000,6425.000000,6050.000000,6200.000000,6200.000000,14430700
2021-01-15,6200.000000,6375.000000,6000.000000,6150.000000,6150.000000,8743700
2021-01-18,6150.000000,6275.000000,5725.000000,5725.000000,5725.000000,12987900
2021-01-19,5725.000000,6050.000000,5325.000000,5675.000000,5675.000000,15727600
2021-01-20,5550.000000,5975.000000,5500.000000,5825.000000,5825.000000,8017200
2021-01-21,5900.000000,5925.000000,5525.000000,5625.000000,5625.000000,4587200
2021-01-22,5625.000000,5725.000000,5300.000000,5475.000000,5475.000000,5238000
2021-01-25,5350.000000,5600.000000,5100.000000,5375.000000,5375.000000,5862400
2021-01-26,5375.000000,5700.000000,5125.000000,5425.000000,5425.000000,8630800
2021-01-27,5500.000000,5800.000000,5275.000000,5500.000000,5500.000000,14300100
2021-01-28,5500.000000,5550.000000,5125.000000,5175.000000,5175.000000,10388100
2021-01-29,5175.000000,5300.000000,4820.000000,5025.000000,5025.000000,8935400
2021-02-01,4900.000000,5250.000000,4770.000000,5100.000000,5100.000000,6319300
2021-02-02,5150.000000,5550.000000,5000.000000,5375.000000,5375.000000,9211400
2021-02-03,5450.000000,5450.000000,5000.000000,5175.000000,5175.000000,7665800
2021-02-04,5200.000000,5900.000000,5200.000000,5575.000000,5575.000000,26673800
2021-02-05,5625.000000,5650.000000,5325.000000,5450.000000,5450.000000,6752700
2021-02-08,5500.000000,5675.000000,5450.000000,5500.000000,5500.000000,8022400
2021-02-09,5600.000000,5725.000000,5400.000000,5500.000000,5500.000000,6527900
2021-02-10,5575.000000,5850.000000,5350.000000,5800.000000,5800.000000,14106600
2021-02-11,5825.000000,6150.000000,5800.000000,5950.000000,5950.000000,12824600
2021-02-15,5950.000000,6100.000000,5900.000000,6050.000000,6050.000000,7422600
2021-02-16,6050.000000,6100.000000,5875.000000,6075.000000,6075.000000,7485900
2021-02-17,6025.000000,6075.000000,5650.000000,5775.000000,5775.000000,9238700
2021-02-18,5675.000000,5800.000000,5550.000000,5575.000000,5575.000000,6714500
2021-02-19,5575.000000,5725.000000,5275.000000,5700.000000,5700.000000,5512200
2021-02-22,5900.000000,6050.000000,5750.000000,6000.000000,6000.000000,17604100
2021-02-23,6000.000000,6050.000000,5650.000000,5800.000000,5800.000000,14585900
2021-02-24,5825.000000,5950.000000,5625.000000,5675.000000,5675.000000,7099100
2021-02-25,5700.000000,5775.000000,5650.000000,5700.000000,5700.000000,4410300
2021-02-26,5600.000000,5800.000000,5550.000000,5550.000000,5550.000000,9904500
2021-03-01,5550.000000,5950.000000,5375.000000,5775.000000,5775.000000,7796800
2021-03-02,5775.000000,5825.000000,5575.000000,5575.000000,5575.000000,3508800
2021-03-03,5575.000000,5700.000000,5575.000000,5650.000000,5650.000000,1920000
2021-03-04,5650.000000,6050.000000,5575.000000,5750.000000,5750.000000,8914000
2021-03-05,5750.000000,5750.000000,5575.000000,5625.000000,5625.000000,4176900
2021-03-08,5700.000000,5725.000000,5600.000000,5675.000000,5675.000000,3045900
2021-03-09,5675.000000,5875.000000,5600.000000,5600.000000,5600.000000,7766000
2021-03-10,5575.000000,5700.000000,5400.000000,5450.000000,5450.000000,3419500
2021-03-12,5450.000000,5650.000000,5400.000000,5650.000000,5650.000000,3818600
2021-03-15,5650.000000,5750.000000,5625.000000,5625.000000,5625.000000,3364200
2021-03-16,5625.000000,6600.000000,5625.000000,6175.000000,6175.000000,44058500
2021-03-17,6175.000000,6450.000000,5950.000000,6050.000000,6050.000000,14434100
2021-03-18,6100.000000,7025.000000,5975.000000,6600.000000,6600.000000,30092900
2021-03-19,6625.000000,6950.000000,6500.000000,6650.000000,6650.000000,39537200
2021-03-22,6700.000000,6700.000000,6200.000000,6200.000000,6200.000000,6458500
2021-03-23,6200.000000,6400.000000,6000.000000,6150.000000,6150.000000,10871200
2021-03-24,6150.000000,6350.000000,6050.000000,6150.000000,6150.000000,3661400
2021-03-25,6200.000000,6800.000000,6125.000000,6675.000000,6675.000000,15647100
2021-03-26,6700.000000,6750.000000,6400.000000,6475.000000,6475.000000,6629300
2021-03-29,6500.000000,6675.000000,6400.000000,6400.000000,6400.000000,4137600
2021-03-30,6500.000000,6500.000000,6150.000000,6250.000000,6250.000000,5198600
2021-03-31,6350.000000,6675.000000,5900.000000,6275.000000,6275.000000,12152100
2021-04-01,6250.000000,6400.000000,6175.000000,6400.000000,6400.000000,3360900
2021-04-05,6400.000000,6475.000000,6150.000000,6375.000000,6375.000000,3600900
2021-04-06,6400.000000,7300.000000,6300.000000,6900.000000,6900.000000,15611600
2021-04-07,6950.000000,7100.000000,6725.000000,6850.000000,6850.000000,6449700
2021-04-08,6850.000000,7075.000000,6650.000000,6700.000000,6700.000000,5184400
2021-04-09,6700.000000,6850.000000,6500.000000,6625.000000,6625.000000,6122700
2021-04-12,6600.000000,6750.000000,6325.000000,6350.000000,6350.000000,5837000
2021-04-13,6350.000000,6775.000000,6175.000000,6525.000000,6525.000000,9280000
2021-04-14,6575.000000,6750.000000,6450.000000,6700.000000,6700.000000,5212300
2021-04-15,6750.000000,6750.000000,6450.000000,6475.000000,6475.000000,2341500
2021-04-16,6525.000000,6625.000000,6475.000000,6525.000000,6525.000000,1735300
2021-04-19,6550.000000,6700.000000,6400.000000,6400.000000,6400.000000,6527100
2021-04-20,6400.000000,6500.000000,6300.000000,6425.000000,6425.000000,1836700
2021-04-21,6400.000000,6525.000000,6400.000000,6500.000000,6500.000000,2133000
2021-04-22,6400.000000,6575.000000,6400.000000,6475.000000,6475.000000,1868700
2021-04-23,6475.000000,6550.000000,6450.000000,6475.000000,6475.000000,2422500
2021-04-26,6475.000000,6650.000000,6450.000000,6550.000000,6550.000000,1555800
2021-04-27,6600.000000,6625.000000,6400.000000,6450.000000,6450.000000,2838200
2021-04-28,6450.000000,6575.000000,6450.000000,6525.000000,6525.000000,1412500
2021-04-29,6500.000000,6550.000000,6400.000000,6550.000000,6550.000000,2275700
2021-04-30,6550.000000,6625.000000,6450.000000,6575.000000,6575.000000,2427400
2021-05-03,6575.000000,6575.000000,6175.000000,6275.000000,6275.000000,3042600
2021-05-04,6175.000000,6325.000000,6075.000000,6200.000000,6200.000000,1298800
2021-05-05,6225.000000,6400.000000,6200.000000,6300.000000,6300.000000,1210200
2021-05-06,6325.000000,6400.000000,6250.000000,6275.000000,6275.000000,1021300
2021-05-07,6275.000000,6450.000000,6100.000000,6200.000000,6200.000000,4260400
2021-05-10,6225.000000,6225.000000,6100.000000,6125.000000,6125.000000,1568800
2021-05-11,6125.000000,6175.000000,6025.000000,6075.000000,6075.000000,1771900
2021-05-17,6075.000000,6100.000000,5825.000000,5975.000000,5975.000000,2160300
2021-05-18,5975.000000,6150.000000,5850.000000,6100.000000,6100.000000,2186700
2021-05-19,6100.000000,6150.000000,5925.000000,5950.000000,5950.000000,1057400
2021-05-20,5950.000000,6500.000000,5900.000000,6375.000000,6375.000000,5968900
2021-05-21,6400.000000,6775.000000,6400.000000,6600.000000,6600.000000,7454000
2021-05-24,6600.000000,6700.000000,6150.000000,6300.000000,6300.000000,5223400
2021-05-25,6425.000000,6425.000000,6200.000000,6400.000000,6400.000000,1151000
2021-05-27,6400.000000,6500.000000,6200.000000,6200.000000,6200.000000,2473900
2021-05-28,6225.000000,6375.000000,6200.000000,6250.000000,6250.000000,1912700
2021-05-31,6250.000000,6475.000000,6250.000000,6350.000000,6350.000000,1839600
2021-06-02,6350.000000,6750.000000,6350.000000,6625.000000,6625.000000,3440800
2021-06-03,6650.000000,7000.000000,6500.000000,6925.000000,6925.000000,3384500
2021-06-04,6925.000000,6950.000000,6600.000000,6650.000000,6650.000000,1879300
2021-06-07,6750.000000,6850.000000,6650.000000,6700.000000,6700.000000,1170300
2021-06-08,6700.000000,6700.000000,6300.000000,6375.000000,6375.000000,2439100
2021-06-09,6375.000000,6950.000000,6350.000000,6800.000000,6800.000000,3821900
2021-06-10,6875.000000,7200.000000,6800.000000,6900.000000,6900.000000,4109300
2021-06-11,6950.000000,7075.000000,6650.000000,6775.000000,6775.000000,2316600
2021-06-14,6775.000000,6975.000000,6775.000000,6900.000000,6900.000000,1485800
2021-06-15,6925.000000,7000.000000,6600.000000,6750.000000,6750.000000,2062500
2021-06-16,6750.000000,6800.000000,6500.000000,6525.000000,6525.000000,1987800
2021-06-17,6525.000000,6625.000000,6450.000000,6550.000000,6550.000000,1370300
2021-06-18,6600.000000,6850.000000,6500.000000,6825.000000,6825.000000,4398100
2021-06-21,6825.000000,7125.000000,6500.000000,7100.000000,7100.000000,4407400
2021-06-22,7100.000000,7425.000000,6950.000000,7200.000000,7200.000000,4330000
2021-06-23,7200.000000,7375.000000,6975.000000,6975.000000,6975.000000,1869800
2021-06-24,6975.000000,6975.000000,6800.000000,6875.000000,6875.000000,1821100
2021-06-25,6850.000000,6950.000000,6775.000000,6950.000000,6950.000000,804100
2021-06-28,7000.000000,7100.000000,6825.000000,6900.000000,6900.000000,971000
2021-06-29,6925.000000,7050.000000,6700.000000,7050.000000,7050.000000,2207300
2021-06-30,7200.000000,7200.000000,6800.000000,6850.000000,6850.000000,2608400
2021-07-01,6825.000000,6825.000000,6425.000000,6425.000000,6425.000000,4775100
2021-07-02,6425.000000,6600.000000,6375.000000,6400.000000,6400.000000,1299800
2021-07-05,6400.000000,6500.000000,6250.000000,6275.000000,6275.000000,1174400
2021-07-06,6300.000000,6425.000000,6300.000000,6350.000000,6350.000000,1244500
2021-07-07,6375.000000,6375.000000,6050.000000,6150.000000,6150.000000,3955000
2021-07-08,6175.000000,6200.000000,6050.000000,6075.000000,6075.000000,3336700
2021-07-09,6100.000000,6200.000000,6000.000000,6075.000000,6075.000000,1535900
2021-07-12,6100.000000,6500.000000,6075.000000,6450.000000,6450.000000,3402700
2021-07-13,6450.000000,6500.000000,6050.000000,6075.000000,6075.000000,3791700
2021-07-14,6075.000000,6125.000000,6025.000000,6100.000000,6100.000000,1031200
2021-07-15,6100.000000,6200.000000,6100.000000,6125.000000,6125.000000,1101800
2021-07-16,6150.000000,6150.000000,6050.000000,6075.000000,6075.000000,838200
2021-07-19,6075.000000,6225.000000,6025.000000,6150.000000,6150.000000,1871800
2021-07-21,6175.000000,6225.000000,6050.000000,6050.000000,6050.000000,1581300
2021-07-22,6075.000000,6175.000000,6050.000000,6100.000000,6100.000000,1793100
2021-07-23,6100.000000,6125.000000,5950.000000,5950.000000,5950.000000,2172400
